,manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note,user_id,actual quantity consumed per 100 km
30588,Tesla Motors,Model S,2015,Model S85,278.0,03.12.2021,139909.0,14.0,28.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,200.0
30589,Tesla Motors,Model S,2015,Model S85,278.0,30.11.2021,139895.0,46.0,15.0,Electricity,Winter tires,0,1,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,32.608695652173914
30590,Tesla Motors,Model S,2015,Model S85,278.0,29.11.2021,139849.0,54.0,16.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,29.629629629629626
30591,Tesla Motors,Model S,2015,Model S85,278.0,27.11.2021,139795.0,65.0,20.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,30.76923076923077
30592,Tesla Motors,Model S,2015,Model S85,278.0,25.11.2021,139730.0,96.0,22.0,Electricity,Winter tires,0,1,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,22.916666666666664
30593,Tesla Motors,Model S,2015,Model S85,278.0,22.11.2021,139634.0,13.0,4.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,30.76923076923077
30594,Tesla Motors,Model S,2015,Model S85,278.0,19.11.2021,139621.0,70.0,17.0,Electricity,Winter tires,0,1,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,24.285714285714285
30595,Tesla Motors,Model S,2015,Model S85,278.0,16.11.2021,139551.0,95.0,15.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,15.789473684210526
30596,Tesla Motors,Model S,2015,Model S85,278.0,13.11.2021,139456.0,1.0,12.0,Electricity,Winter tires,1,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,1200.0
30597,Tesla Motors,Model S,2015,Model S85,278.0,13.11.2021,139455.0,22.0,8.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,36.36363636363637
30598,Tesla Motors,Model S,2015,Model S85,278.0,13.11.2021,139433.0,24.0,9.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,37.5
30599,Tesla Motors,Model S,2015,Model S85,278.0,12.11.2021,139409.0,66.0,17.0,Electricity,Winter tires,0,0,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,25.757575757575758
30600,Tesla Motors,Model S,2015,Model S85,278.0,11.11.2021,139343.0,109.0,21.0,Electricity,Winter tires,0,1,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,19.26605504587156
30601,Tesla Motors,Model S,2015,Model S85,278.0,10.11.2021,139234.0,116.0,33.0,Electricity,Winter tires,0,1,1,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,28.448275862068968
30602,Tesla Motors,Model S,2015,Model S85,278.0,07.11.2021,139118.0,148.0,37.0,Electricity,Winter tires,0,1,0,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,25.0
30603,Tesla Motors,Model S,2015,Model S85,278.0,06.11.2021,138970.0,211.0,32.0,Electricity,Winter tires,0,1,0,Normal,26.61,0,0,,10.509999999999998,,Tesla_Model_S_2015,15.165876777251185
30604,Tesla Motors,Model S,2015,Model S85,278.0,06.11.2021,138759.0,199.0,44.0,Electricity,Winter tires,0,1,0,Normal,22.11,0,0,,6.009999999999998,,Tesla_Model_S_2015,22.110552763819097
30605,Tesla Motors,Model S,2015,Model S85,278.0,06.11.2021,138560.0,18.0,24.0,Electricity,Winter tires,0,0,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,133.33333333333331
30606,Tesla Motors,Model S,2015,Model S85,278.0,04.11.2021,138542.0,83.0,22.0,Electricity,Winter tires,0,0,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,26.506024096385545
30607,Tesla Motors,Model S,2015,Model S85,278.0,03.11.2021,138459.0,24.0,15.0,Electricity,Winter tires,0,0,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,62.5
30608,Tesla Motors,Model S,2015,Model S85,278.0,03.11.2021,138435.0,76.0,10.0,Electricity,Winter tires,0,0,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,13.157894736842104
30609,Tesla Motors,Model S,2015,Model S85,278.0,30.10.2021,138359.0,208.0,42.0,Electricity,Winter tires,0,1,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,20.192307692307693
30610,Tesla Motors,Model S,2015,Model S85,278.0,29.10.2021,138151.0,61.0,20.0,Electricity,Winter tires,0,0,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,32.78688524590164
30611,Tesla Motors,Model S,2015,Model S85,278.0,26.10.2021,138090.0,68.0,15.0,Electricity,Winter tires,0,0,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,22.058823529411764
30612,Tesla Motors,Model S,2015,Model S85,278.0,25.10.2021,138022.0,231.0,38.0,Electricity,Winter tires,0,1,1,Normal,24.19,0,0,,8.09,,Tesla_Model_S_2015,16.450216450216452
30613,Tesla Motors,Model S,2015,Model S85,278.0,24.10.2021,137791.0,209.0,51.0,Electricity,Winter tires,0,1,0,Normal,21.85,0,0,,5.75,,Tesla_Model_S_2015,24.401913875598087
30614,Tesla Motors,Model S,2015,Model S85,278.0,24.10.2021,137582.0,148.0,27.0,Electricity,Winter tires,0,1,0,Normal,21.85,0,0,,5.75,,Tesla_Model_S_2015,18.243243243243242
30615,Tesla Motors,Model S,2015,Model S85,278.0,24.10.2021,137434.0,3.0,29.0,Electricity,Winter tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,966.6666666666666
30616,Tesla Motors,Model S,2015,Model S85,278.0,23.10.2021,137431.0,150.0,19.0,Electricity,Winter tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,12.666666666666668
30617,Tesla Motors,Model S,2015,Model S85,278.0,20.10.2021,137343.0,62.0,12.0,Electricity,Winter tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,19.35483870967742
30618,Tesla Motors,Model S,2015,Model S85,278.0,19.10.2021,137281.0,47.0,12.0,Electricity,Winter tires,0,1,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,25.53191489361702
30619,Tesla Motors,Model S,2015,Model S85,278.0,18.10.2021,137234.0,68.0,16.0,Electricity,Winter tires,0,1,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,23.52941176470588
30620,Tesla Motors,Model S,2015,Model S85,278.0,17.10.2021,137166.0,40.0,9.0,Electricity,Winter tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,22.5
30621,Tesla Motors,Model S,2015,Model S85,278.0,16.10.2021,137126.0,117.0,16.0,Electricity,Winter tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,13.675213675213676
30622,Tesla Motors,Model S,2015,Model S85,278.0,14.10.2021,137009.0,46.0,29.0,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,63.04347826086957
30623,Tesla Motors,Model S,2015,Model S85,278.0,14.10.2021,136963.0,150.0,17.0,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,11.333333333333332
30624,Tesla Motors,Model S,2015,Model S85,278.0,08.10.2021,136813.0,173.0,35.0,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,20.23121387283237
30625,Tesla Motors,Model S,2015,Model S85,278.0,03.10.2021,136640.0,1.0,22.2,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,2220.0
30626,Tesla Motors,Model S,2015,Model S85,278.0,19.09.2021,136639.0,150.0,23.0,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,15.333333333333332
30627,Tesla Motors,Model S,2015,Model S85,278.0,16.09.2021,136489.0,58.0,13.0,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,22.413793103448278
30628,Tesla Motors,Model S,2015,Model S85,278.0,11.09.2021,136431.0,91.0,18.0,Electricity,Summer tires,0,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,19.78021978021978
30629,Tesla Motors,Model S,2015,Model S85,278.0,10.09.2021,136340.0,23.0,9.0,Electricity,Summer tires,1,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,39.130434782608695
30630,Tesla Motors,Model S,2015,Model S85,278.0,04.09.2021,136317.0,101.0,21.0,Electricity,Summer tires,1,0,1,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,20.792079207920793
30631,Tesla Motors,Model S,2015,Model S85,278.0,30.08.2021,136216.0,140.0,41.2,Electricity,Summer tires,0,1,0,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,29.42857142857143
30632,Tesla Motors,Model S,2015,Model S85,278.0,29.08.2021,136076.0,306.0,41.0,Electricity,Summer tires,0,1,0,Normal,22.16,0,0,,6.059999999999999,,Tesla_Model_S_2015,13.398692810457517
30633,Tesla Motors,Model S,2015,Model S85,278.0,29.08.2021,135770.0,112.0,44.33,Electricity,Summer tires,0,1,0,Normal,18.78,0,0,,2.68,,Tesla_Model_S_2015,39.58035714285714
30634,Tesla Motors,Model S,2015,Model S85,278.0,26.08.2021,135658.0,172.0,39.0,Electricity,Summer tires,0,1,0,Normal,18.78,0,0,,2.68,,Tesla_Model_S_2015,22.674418604651162
30635,Tesla Motors,Model S,2015,Model S85,278.0,26.08.2021,135486.0,362.0,38.0,Electricity,Summer tires,0,1,0,Normal,18.78,0,0,,2.68,,Tesla_Model_S_2015,10.497237569060774
30636,Tesla Motors,Model S,2015,Model S85,278.0,24.08.2021,135124.0,100.0,19.19,Electricity,Summer tires,0,0,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,19.19
30637,Tesla Motors,Model S,2015,Model S85,278.0,15.08.2021,135024.0,187.0,18.0,Electricity,Summer tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,9.62566844919786
30638,Tesla Motors,Model S,2015,Model S85,278.0,14.08.2021,134837.0,149.0,44.0,Electricity,Summer tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,29.53020134228188
30639,Tesla Motors,Model S,2015,Model S85,278.0,14.08.2021,134688.0,166.0,28.0,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,16.867469879518072
30640,Tesla Motors,Model S,2015,Model S85,278.0,13.08.2021,134522.0,309.0,55.57,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,17.983818770226538
30641,Tesla Motors,Model S,2015,Model S85,278.0,12.08.2021,134213.0,23.0,22.0,Electricity,Summer tires,0,0,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,95.65217391304348
30642,Tesla Motors,Model S,2015,Model S85,278.0,11.08.2021,134190.0,23.0,41.0,Electricity,Summer tires,1,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,178.26086956521738
30643,Tesla Motors,Model S,2015,Model S85,278.0,11.08.2021,134167.0,293.0,11.0,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,3.754266211604096
30644,Tesla Motors,Model S,2015,Model S85,278.0,10.08.2021,133874.0,57.0,43.0,Electricity,Summer tires,1,0,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,75.43859649122807
30645,Tesla Motors,Model S,2015,Model S85,278.0,07.08.2021,133817.0,153.0,7.98,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,5.215686274509804
30646,Tesla Motors,Model S,2015,Model S85,278.0,06.08.2021,133664.0,261.0,53.0,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,20.306513409961685
30647,Tesla Motors,Model S,2015,Model S85,278.0,06.08.2021,133403.0,38.0,13.41,Electricity,Summer tires,1,0,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,35.28947368421053
30648,Tesla Motors,Model S,2015,Model S85,278.0,05.08.2021,133365.0,5.0,5.5,Electricity,Summer tires,1,0,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,110.00000000000001
30649,Tesla Motors,Model S,2015,Model S85,278.0,05.08.2021,133360.0,186.0,34.0,Electricity,Summer tires,1,0,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,18.27956989247312
30650,Tesla Motors,Model S,2015,Model S85,278.0,01.08.2021,133174.0,54.0,40.52,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,75.03703703703705
30651,Tesla Motors,Model S,2015,Model S85,278.0,31.07.2021,133120.0,10.0,44.0,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,440.00000000000006
30652,Tesla Motors,Model S,2015,Model S85,278.0,31.07.2021,133110.0,4.0,26.0,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,650.0
30653,Tesla Motors,Model S,2015,Model S85,278.0,29.07.2021,133106.0,31.0,16.6,Electricity,Summer tires,0,0,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,53.5483870967742
30654,Tesla Motors,Model S,2015,Model S85,278.0,27.07.2021,133075.0,205.0,34.8,Electricity,Summer tires,0,1,1,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,16.97560975609756
30655,Tesla Motors,Model S,2015,Model S85,278.0,25.07.2021,132870.0,154.0,49.0,Electricity,Summer tires,0,1,0,Normal,25.19,0,0,,9.09,,Tesla_Model_S_2015,31.818181818181817
30656,Tesla Motors,Model S,2015,Model S85,278.0,25.07.2021,132716.0,1.0,28.31,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,2831.0
30657,Tesla Motors,Model S,2015,Model S85,278.0,24.07.2021,132715.0,39.0,7.3,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,18.71794871794872
30658,Tesla Motors,Model S,2015,Model S85,278.0,23.07.2021,132676.0,61.0,11.72,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,19.213114754098363
30659,Tesla Motors,Model S,2015,Model S85,278.0,22.07.2021,132615.0,40.0,6.82,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,17.05
30660,Tesla Motors,Model S,2015,Model S85,278.0,21.07.2021,132575.0,25.0,9.14,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,36.56
30661,Tesla Motors,Model S,2015,Model S85,278.0,20.07.2021,132550.0,6.0,10.25,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,170.83333333333331
30662,Tesla Motors,Model S,2015,Model S85,278.0,19.07.2021,132544.0,41.0,10.44,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,25.463414634146343
30663,Tesla Motors,Model S,2015,Model S85,278.0,18.07.2021,132503.0,17.0,9.61,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,56.529411764705884
30664,Tesla Motors,Model S,2015,Model S85,278.0,17.07.2021,132486.0,56.0,10.43,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,18.625
30665,Tesla Motors,Model S,2015,Model S85,278.0,15.07.2021,132430.0,34.0,5.5,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,16.176470588235293
30666,Tesla Motors,Model S,2015,Model S85,278.0,14.07.2021,132396.0,53.0,11.53,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,21.754716981132074
30667,Tesla Motors,Model S,2015,Model S85,278.0,13.07.2021,132343.0,43.0,10.0,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,23.25581395348837
30668,Tesla Motors,Model S,2015,Model S85,278.0,11.07.2021,132300.0,61.0,10.67,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,17.491803278688526
30669,Tesla Motors,Model S,2015,Model S85,278.0,10.07.2021,132239.0,43.0,9.79,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,22.767441860465116
30670,Tesla Motors,Model S,2015,Model S85,278.0,09.07.2021,132196.0,40.0,9.4,Electricity,Summer tires,1,0,1,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,23.5
30671,Tesla Motors,Model S,2015,Model S85,278.0,08.07.2021,132156.0,302.0,31.08,Electricity,Summer tires,0,1,0,Normal,22.27,0,0,,6.169999999999998,,Tesla_Model_S_2015,10.29139072847682
30672,Tesla Motors,Model S,2015,Model S85,278.0,08.07.2021,131854.0,115.0,58.0,Electricity,Summer tires,0,1,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,50.43478260869565
30673,Tesla Motors,Model S,2015,Model S85,278.0,05.07.2021,131739.0,184.0,23.2,Electricity,Summer tires,0,1,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,12.608695652173912
30674,Tesla Motors,Model S,2015,Model S85,278.0,04.07.2021,131555.0,1.0,9.38,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,938.0000000000001
30675,Tesla Motors,Model S,2015,Model S85,278.0,03.07.2021,131554.0,57.0,10.74,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,18.842105263157897
30676,Tesla Motors,Model S,2015,Model S85,278.0,02.07.2021,131497.0,40.0,7.53,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,18.825
30677,Tesla Motors,Model S,2015,Model S85,278.0,01.07.2021,131457.0,44.0,8.16,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,18.545454545454547
30678,Tesla Motors,Model S,2015,Model S85,278.0,30.06.2021,131413.0,40.0,9.59,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,23.974999999999998
30679,Tesla Motors,Model S,2015,Model S85,278.0,28.06.2021,131373.0,50.0,9.19,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,18.38
30680,Tesla Motors,Model S,2015,Model S85,278.0,27.06.2021,131323.0,108.0,12.41,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,11.49074074074074
30681,Tesla Motors,Model S,2015,Model S85,278.0,26.06.2021,131215.0,45.0,16.22,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,36.04444444444444
30682,Tesla Motors,Model S,2015,Model S85,278.0,24.06.2021,131170.0,72.0,13.73,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,19.069444444444443
30683,Tesla Motors,Model S,2015,Model S85,278.0,23.06.2021,131098.0,96.0,7.66,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,7.979166666666666
30684,Tesla Motors,Model S,2015,Model S85,278.0,20.06.2021,131002.0,1.0,13.7,Electricity,Summer tires,0,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,1370.0
30685,Tesla Motors,Model S,2015,Model S85,278.0,18.06.2021,131001.0,145.0,34.53,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,23.813793103448276
30686,Tesla Motors,Model S,2015,Model S85,278.0,16.06.2021,130856.0,79.0,16.01,Electricity,Summer tires,1,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,20.265822784810126
30687,Tesla Motors,Model S,2015,Model S85,278.0,12.06.2021,130776.0,57.0,13.63,Electricity,Summer tires,0,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,23.912280701754387
30688,Tesla Motors,Model S,2015,Model S85,278.0,08.06.2021,130720.0,80.0,18.12,Electricity,Summer tires,0,0,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,22.650000000000002
30689,Tesla Motors,Model S,2015,Model S85,278.0,02.06.2021,130639.0,123.0,12.34,Electricity,Summer tires,1,1,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,10.032520325203253
30690,Tesla Motors,Model S,2015,Model S85,278.0,30.05.2021,130517.0,248.0,43.0,Electricity,Summer tires,0,1,1,Normal,21.27,0,0,,5.169999999999998,,Tesla_Model_S_2015,17.338709677419356
30691,Tesla Motors,Model S,2015,Model S85,278.0,30.05.2021,130269.0,1.0,18.95,Electricity,Summer tires,0,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,1895.0
30692,Tesla Motors,Model S,2015,Model S85,278.0,29.05.2021,130268.0,79.0,14.66,Electricity,Summer tires,0,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,18.556962025316455
30693,Tesla Motors,Model S,2015,Model S85,278.0,23.05.2021,130189.0,97.0,17.61,Electricity,Summer tires,0,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,18.15463917525773
30694,Tesla Motors,Model S,2015,Model S85,278.0,18.05.2021,130092.0,12.0,11.0,Electricity,Summer tires,0,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,91.66666666666666
30695,Tesla Motors,Model S,2015,Model S85,278.0,15.05.2021,130080.0,12.0,16.3,Electricity,Summer tires,1,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,135.83333333333334
30696,Tesla Motors,Model S,2015,Model S85,278.0,12.05.2021,130068.0,42.0,9.0,Electricity,Summer tires,1,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,21.428571428571427
30697,Tesla Motors,Model S,2015,Model S85,278.0,08.05.2021,130026.0,105.0,26.08,Electricity,Summer tires,1,0,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,24.838095238095235
30698,Tesla Motors,Model S,2015,Model S85,278.0,04.05.2021,129920.0,99.0,18.53,Electricity,Summer tires,1,1,1,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,18.71717171717172
30699,Tesla Motors,Model S,2015,Model S85,278.0,02.05.2021,129822.0,237.0,45.0,Electricity,Summer tires,0,1,0,Normal,25.9,0,0,,9.799999999999995,,Tesla_Model_S_2015,18.9873417721519
30700,Tesla Motors,Model S,2015,Model S85,278.0,02.05.2021,129585.0,76.0,41.19,Electricity,Summer tires,0,0,1,Normal,26.14,0,0,,10.04,,Tesla_Model_S_2015,54.19736842105263
30701,Tesla Motors,Model S,2015,Model S85,278.0,24.04.2021,129508.0,85.0,23.47,Electricity,Summer tires,0,0,1,Normal,26.14,0,0,,10.04,,Tesla_Model_S_2015,27.61176470588235
30702,Tesla Motors,Model S,2015,Model S85,278.0,13.04.2021,129424.0,159.0,19.0,Electricity,Summer tires,1,0,1,Normal,26.14,0,0,,10.04,,Tesla_Model_S_2015,11.949685534591195
30703,Tesla Motors,Model S,2015,Model S85,278.0,09.04.2021,129264.0,94.0,42.0,Electricity,Winter tires,1,0,1,Normal,27.0,0,0,,10.9,,Tesla_Model_S_2015,44.680851063829785
30704,Tesla Motors,Model S,2015,Model S85,278.0,09.04.2021,129170.0,24.0,8.0,Electricity,Winter tires,0,0,1,Normal,27.0,0,0,,10.9,Trailer,Tesla_Model_S_2015,33.33333333333333
30705,Tesla Motors,Model S,2015,Model S85,278.0,08.04.2021,129146.0,9.0,7.0,Electricity,Winter tires,1,0,1,Normal,27.0,0,0,,10.9,,Tesla_Model_S_2015,77.77777777777779
30706,Tesla Motors,Model S,2015,Model S85,278.0,01.04.2021,129138.0,74.0,15.0,Electricity,Winter tires,1,0,1,Normal,27.0,0,0,,10.9,,Tesla_Model_S_2015,20.27027027027027
30707,Tesla Motors,Model S,2015,Model S85,278.0,01.04.2021,129064.0,74.0,14.0,Electricity,Winter tires,1,1,1,Normal,27.0,0,0,,10.9,,Tesla_Model_S_2015,18.91891891891892
